id,regiaosigla,estadosigla,municipio,revenda,cnpjrevenda,produto,datacoleta,valorvenda,valorcompra,unidademedida,bandeira
1088,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,02/01/2019,3,3,R$ / litro,BRANCA
1089,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,02/04/2019,3,3,R$ / litro,BRANCA
1090,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,06/02/2019,3,3,R$ / litro,BRANCA
1091,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,08/03/2019,3,0,R$ / litro,BRANCA
1092,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,11/06/2019,3,0,R$ / litro,BRANCA
1093,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,17/04/2019,3,3,R$ / litro,BRANCA
1094,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,20/03/2019,3,3,R$ / litro,BRANCA
1095,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,23/01/2019,3,0,R$ / litro,BRANCA
1096,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,25/03/2019,3,0,R$ / litro,BRANCA
1097,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,26/02/2019,3,3,R$ / litro,BRANCA
1098,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,ETANOL,29/04/2019,4,0,R$ / litro,BRANCA
1099,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,02/01/2019,4,4,R$ / litro,BRANCA
1100,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,02/04/2019,4,4,R$ / litro,BRANCA
1101,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,06/02/2019,4,4,R$ / litro,BRANCA
1102,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,08/03/2019,4,0,R$ / litro,BRANCA
1103,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,11/06/2019,4,0,R$ / litro,BRANCA
1104,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,17/04/2019,4,4,R$ / litro,BRANCA
1105,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,20/03/2019,4,4,R$ / litro,BRANCA
1106,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,23/01/2019,4,0,R$ / litro,BRANCA
1107,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,25/03/2019,4,0,R$ / litro,BRANCA
1108,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,26/02/2019,4,4,R$ / litro,BRANCA
1109,CO,DF,BRASILIA,BRACODEL BRAZLANDIA COM DE PETROLEO E DERIVADOS LTDA,38064000000000,GASOLINA,29/04/2019,5,0,R$ / litro,BRANCA
1110,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,02/01/2019,4,3,R$ / litro,RAIZEN
1111,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,05/06/2019,4,3,R$ / litro,RAIZEN
1112,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,08/01/2019,4,0,R$ / litro,RAIZEN
1113,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,09/05/2019,4,3,R$ / litro,RAIZEN
1114,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,11/02/2019,4,0,R$ / litro,RAIZEN
1115,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,11/04/2019,4,3,R$ / litro,RAIZEN
1116,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,13/03/2019,4,0,R$ / litro,RAIZEN
1117,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,14/05/2019,4,0,R$ / litro,RAIZEN
1118,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,18/06/2019,4,3,R$ / litro,RAIZEN
1119,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,23/01/2019,4,4,R$ / litro,RAIZEN
1120,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,23/05/2019,4,3,R$ / litro,RAIZEN
1121,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,25/03/2019,4,0,R$ / litro,RAIZEN
1122,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,25/04/2019,4,0,R$ / litro,RAIZEN
1123,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,25/06/2019,4,0,R$ / litro,RAIZEN
1124,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,26/02/2019,4,4,R$ / litro,RAIZEN
1125,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,28/05/2019,4,0,R$ / litro,RAIZEN
1126,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL,29/01/2019,4,0,R$ / litro,RAIZEN
1127,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,02/01/2019,4,4,R$ / litro,RAIZEN
1128,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,05/06/2019,4,3,R$ / litro,RAIZEN
1129,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,08/01/2019,4,0,R$ / litro,RAIZEN
1130,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,09/05/2019,4,3,R$ / litro,RAIZEN
1131,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,11/02/2019,4,0,R$ / litro,RAIZEN
1132,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,11/04/2019,4,3,R$ / litro,RAIZEN
1133,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,13/03/2019,4,0,R$ / litro,RAIZEN
1134,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,14/05/2019,4,0,R$ / litro,RAIZEN
1135,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,18/06/2019,4,3,R$ / litro,RAIZEN
1136,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,23/01/2019,4,4,R$ / litro,RAIZEN
1137,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,23/05/2019,4,3,R$ / litro,RAIZEN
1138,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,25/03/2019,4,0,R$ / litro,RAIZEN
1139,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,25/04/2019,4,0,R$ / litro,RAIZEN
1140,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,25/06/2019,4,0,R$ / litro,RAIZEN
1141,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,26/02/2019,4,4,R$ / litro,RAIZEN
1142,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,28/05/2019,4,0,R$ / litro,RAIZEN
1143,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,DIESEL S10,29/01/2019,4,0,R$ / litro,RAIZEN
1144,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,02/01/2019,3,0,R$ / litro,RAIZEN
1145,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,05/06/2019,3,3,R$ / litro,RAIZEN
1146,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,08/01/2019,3,0,R$ / litro,RAIZEN
1147,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,09/05/2019,4,3,R$ / litro,RAIZEN
1148,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,11/02/2019,3,0,R$ / litro,RAIZEN
1149,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,11/04/2019,3,3,R$ / litro,RAIZEN
1150,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,13/03/2019,3,0,R$ / litro,RAIZEN
1151,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,14/05/2019,3,0,R$ / litro,RAIZEN
1152,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,18/06/2019,3,3,R$ / litro,RAIZEN
1153,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,23/01/2019,3,0,R$ / litro,RAIZEN
1154,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,23/05/2019,3,3,R$ / litro,RAIZEN
1155,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,25/03/2019,3,0,R$ / litro,RAIZEN
1156,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,25/04/2019,3,0,R$ / litro,RAIZEN
1157,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,25/06/2019,3,0,R$ / litro,RAIZEN
1158,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,26/02/2019,3,3,R$ / litro,RAIZEN
1159,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,28/05/2019,3,0,R$ / litro,RAIZEN
1160,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,ETANOL,29/01/2019,3,0,R$ / litro,RAIZEN
1161,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,02/01/2019,4,4,R$ / litro,RAIZEN
1162,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,05/06/2019,4,4,R$ / litro,RAIZEN
1163,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,08/01/2019,4,0,R$ / litro,RAIZEN
1164,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,09/05/2019,4,4,R$ / litro,RAIZEN
1165,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,11/02/2019,4,0,R$ / litro,RAIZEN
1166,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,11/04/2019,4,4,R$ / litro,RAIZEN
1167,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,13/03/2019,4,0,R$ / litro,RAIZEN
1168,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,14/05/2019,4,0,R$ / litro,RAIZEN
1169,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,18/06/2019,4,4,R$ / litro,RAIZEN
1170,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,23/01/2019,4,4,R$ / litro,RAIZEN
1171,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,23/05/2019,4,4,R$ / litro,RAIZEN
1172,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,25/03/2019,4,0,R$ / litro,RAIZEN
1173,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,25/04/2019,4,0,R$ / litro,RAIZEN
1174,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,25/06/2019,4,0,R$ / litro,RAIZEN
1175,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,26/02/2019,4,4,R$ / litro,RAIZEN
1176,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,28/05/2019,4,0,R$ / litro,RAIZEN
1177,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000168,GASOLINA,29/01/2019,4,3,R$ / litro,RAIZEN
1178,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,02/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1179,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,05/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1180,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,09/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1181,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,11/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1182,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,13/03/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1183,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,14/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1184,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,17/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1185,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,18/06/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1186,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,20/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1187,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,23/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1188,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,25/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1189,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,25/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1190,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,25/06/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1191,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,26/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1192,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,28/05/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1193,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL,29/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1194,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,02/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1195,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,05/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1196,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,09/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1197,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,11/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1198,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,13/03/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1199,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,14/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1200,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,17/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1201,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,18/06/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1202,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,20/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1203,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,23/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1204,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,25/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1205,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,25/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1206,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,25/06/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1207,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,26/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1208,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,28/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1209,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,DIESEL S10,29/01/2019,4,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1210,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,02/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1211,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,05/06/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1212,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,09/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1213,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,11/04/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1214,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,13/03/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1215,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,14/05/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1216,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,17/01/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1217,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,18/06/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1218,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,20/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1219,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,23/05/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1220,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,25/03/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1221,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,25/04/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1222,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,25/06/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1223,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,26/02/2019,3,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1224,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,28/05/2019,3,3,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1225,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,ETANOL,29/01/2019,3,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1226,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,02/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1227,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,05/06/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1228,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,09/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1229,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,11/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1230,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,13/03/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1231,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,14/05/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1232,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,17/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1233,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,18/06/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1234,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,20/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1235,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,23/05/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1236,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,25/03/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1237,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,25/04/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1238,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,25/06/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1239,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,26/02/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1240,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,28/05/2019,4,4,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1241,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000320,GASOLINA,29/01/2019,4,0,R$ / litro,PETROBRAS DISTRIBUIDORA S.A.
1242,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL,08/01/2019,4,0,R$ / litro,RAIZEN
1243,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL,11/02/2019,4,0,R$ / litro,RAIZEN
1244,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL,23/01/2019,4,0,R$ / litro,RAIZEN
1245,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL S10,08/01/2019,4,0,R$ / litro,RAIZEN
1246,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL S10,11/02/2019,4,0,R$ / litro,RAIZEN
1247,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,DIESEL S10,23/01/2019,4,0,R$ / litro,RAIZEN
1248,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,ETANOL,08/01/2019,3,0,R$ / litro,RAIZEN
1249,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,ETANOL,11/02/2019,3,0,R$ / litro,RAIZEN
1250,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,ETANOL,23/01/2019,3,0,R$ / litro,RAIZEN
1251,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,GASOLINA,08/01/2019,4,0,R$ / litro,RAIZEN
1252,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,GASOLINA,11/02/2019,4,0,R$ / litro,RAIZEN
1253,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000400,GASOLINA,23/01/2019,4,0,R$ / litro,RAIZEN
1254,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,DIESEL,08/01/2019,4,0,R$ / litro,RAIZEN
1255,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,DIESEL,11/02/2019,4,0,R$ / litro,RAIZEN
1256,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,DIESEL S10,08/01/2019,4,0,R$ / litro,RAIZEN
1257,CO,DF,BRASILIA,BRASAL COMBUSTIVEIS LTDA,97626000672,DIESEL S10,11/02/2019,4,0,R$ / litro,RAIZEN
